flow,lighthouse
0.766,0.7668421864509583
0.766,0.7673235535621643
0.766,0.7678163051605225
0.766,0.768329918384552
0.765,0.7679598927497864
0.765,0.7692383527755737
0.765,0.7697731256484985
0.765,0.7707751989364624
0.769,0.7713548541069031
0.769,0.771848738193512
0.769,0.772523045539856
0.769,0.7733373641967773
0.774,0.7760924100875854
0.774,0.7765530943870544
0.774,0.7781805396080017
0.774,0.7789775729179382
0.774,0.7802534103393555
0.777,0.7804793119430542
0.777,0.781684935092926
0.777,0.7825127243995667
0.777,0.7836631536483765
0.776,0.7829954624176025
0.776,0.7843558192253113
0.776,0.7847290635108948
0.776,0.7859391570091248
0.779,0.7852740287780762
0.779,0.7866208553314209
0.779,0.7871001362800598
0.779,0.7882958054542542
0.784,0.7881066203117371
0.784,0.7887676358222961
0.784,0.7894107103347778
0.784,0.7900413870811462
0.784,0.7906004190444946
0.786,0.791302502155304
0.786,0.7918930053710938
0.786,0.7930586338043213
0.786,0.7936646342277527
0.786,0.7935473322868347
0.786,0.79408198595047
0.786,0.7946099638938904
0.786,0.7952068448066711
0.791,0.7955942153930664
0.791,0.7961858510971069
0.791,0.7973279356956482
0.791,0.7978749871253967
0.793,0.7975400686264038
0.793,0.7980406880378723
0.793,0.7985372543334961
0.793,0.7990404367446899
0.794,0.7995274066925049
0.794,0.8012210130691528
0.794,0.8025668859481812
0.794,0.8031821250915527
0.794,0.8042670488357544
0.795,0.8035928010940552
0.795,0.8041669726371765
0.795,0.8047460317611694
0.795,0.8060788512229919
0.802,0.8065042495727539
0.802,0.8076955080032349
0.802,0.8085330128669739
0.802,0.8092085719108582
0.804,0.808835506439209
0.804,0.8101401329040527
0.804,0.8107928037643433
0.804,0.8119056820869446
0.805,0.8114038705825806
0.805,0.8119823932647705
0.805,0.8125589489936829
0.805,0.8138081431388855
0.808,0.814633309841156
0.808,0.8148444294929504
0.808,0.8159788846969604
0.808,0.8169306516647339
0.808,0.8175801038742065
0.813,0.8174989223480225
0.813,0.8181716799736023
0.813,0.8187838196754456
0.813,0.8193987011909485
0.811,0.8182933926582336
0.811,0.819537878036499
0.811,0.8200784921646118
0.811,0.8210142254829407
0.813,0.8200437426567078
0.813,0.8211933970451355
0.813,0.8216869831085205
0.813,0.8221952319145203
0.818,0.8216384053230286
0.818,0.8230288028717041
0.818,0.8234983682632446
0.818,0.8247623443603516
0.82,0.8243390321731567
0.82,0.825256884098053
0.82,0.8257986307144165
0.82,0.8266658782958984
0.826,0.8270162343978882
0.826,0.827805757522583
0.826,0.8283660411834717
0.826,0.8290346264839172
0.826,0.828841507434845
0.826,0.8293797373771667
0.826,0.832268238067627
0.826,0.8328990340232849
0.834,0.8340738415718079
0.834,0.8347457051277161
0.834,0.8357387185096741
0.834,0.8364383578300476
0.834,0.8373896479606628
0.835,0.8377665281295776
0.835,0.8384648561477661
0.835,0.8391345143318176
0.835,0.8400360345840454
0.834,0.8396614789962769
0.834,0.8405156135559082
0.834,0.8411453366279602
0.834,0.842075765132904
0.838,0.8419342041015625
0.838,0.8427451252937317
0.838,0.8434197902679443
0.838,0.8440430164337158
0.842,0.8442711234092712
0.842,0.844994306564331
0.842,0.8455890417098999
0.842,0.8462659120559692
0.842,0.8487824201583862
0.842,0.8489080667495728
0.842,0.8496736288070679
0.842,0.8505614995956421
0.849,0.8511379957199097
0.849,0.8514465093612671
0.849,0.8520505428314209
0.849,0.8526483178138733
0.849,0.8532499074935913
0.849,0.8529454469680786
0.849,0.8539114594459534
0.849,0.8550984263420105
0.849,0.8557257652282715
0.85,0.8553041219711304
0.85,0.8558401465415955
0.85,0.8571609258651733
0.85,0.8577324151992798
0.852,0.8576794266700745
0.852,0.8582112193107605
0.852,0.8593636751174927
0.852,0.8603264689445496
0.855,0.8600329756736755
0.855,0.8605830073356628
0.855,0.8616523742675781
0.855,0.8622381091117859
0.857,0.8622249364852905
0.857,0.8627617955207825
0.857,0.8632920384407043
0.857,0.8638342022895813
0.865,0.8648324608802795
0.865,0.8654149770736694
0.865,0.8662136197090149
0.865,0.8668246269226074
0.867,0.8676337003707886
0.867,0.8683139085769653
0.867,0.8707823753356934
0.867,0.8715068101882935
0.869,0.8724442720413208
0.869,0.8728232383728027
0.869,0.8738325834274292
0.869,0.874556303024292
0.871,0.8752665519714355
0.871,0.8753352761268616
0.871,0.8762601017951965
0.871,0.8769346475601196
0.871,0.8775918483734131
0.872,0.8772155046463013
0.872,0.8781377077102661
0.872,0.8787212371826172
0.872,0.8792914152145386
0.875,0.8793548941612244
0.875,0.8806695342063904
0.875,0.8814815282821655
0.875,0.882053017616272
0.876,0.8817906379699707
0.876,0.8826692700386047
0.876,0.883189857006073
0.876,0.8840218782424927
0.88,0.8839726448059082
0.88,0.8848649263381958
0.88,0.8853822946548462
0.88,0.8865700364112854
0.88,0.8862180709838867
0.88,0.8867104649543762
0.88,0.8872039914131165
0.88,0.8876938819885254
0.885,0.8888579607009888
0.885,0.8895410895347595
0.885,0.8904087543487549
0.885,0.8915972113609314
0.885,0.8922058939933777
0.89,0.892818033695221
0.89,0.8934183120727539
0.89,0.8940126299858093
0.89,0.8946037292480469
0.892,0.8946105241775513
0.892,0.8951466679573059
0.892,0.895685613155365
0.892,0.8962242007255554
0.892,0.8952769637107849
0.892,0.8972169160842896
0.892,0.8977366089820862
0.892,0.8982582688331604
0.895,0.8986514210700989
0.895,0.8991745710372925
0.895,0.900094211101532
0.895,0.9006207585334778
0.897,0.9014598727226257
0.897,0.9012758731842041
0.897,0.9020435214042664
0.897,0.9038357734680176
0.901,0.9044438600540161
0.901,0.9046316146850586
0.901,0.9058173298835754
0.901,0.9064390063285828
0.902,0.907052218914032
0.902,0.9068987369537354
0.902,0.9074743390083313
0.902,0.9082311391830444
0.902,0.9088245034217834
0.905,0.9089783430099487
0.905,0.9095326662063599
0.905,0.910378098487854
0.905,0.9117894768714905
0.907,0.9115157127380371
0.907,0.9128035306930542
0.907,0.9133864641189575
0.907,0.9144834280014038
0.908,0.9140422344207764
0.908,0.9152823686599731
0.908,0.9160311818122864
0.908,0.9166098833084106
0.91,0.9162052869796753
0.91,0.9176647067070007
0.91,0.9182230234146118
0.91,0.9187867641448975
0.913,0.9193505048751831
0.913,0.9195586442947388
0.913,0.9201081991195679
0.913,0.921436607837677
0.916,0.9222937226295471
0.916,0.9224286079406738
0.916,0.9233362674713135
0.916,0.9246044754981995
0.923,0.9252718687057495
0.923,0.9258731603622437
0.923,0.9266425967216492
0.923,0.9275810122489929
0.923,0.9282668232917786
0.925,0.9283874034881592
0.925,0.9290241003036499
0.925,0.9296575784683228
0.925,0.9302916526794434
0.926,0.9307035207748413
0.926,0.9315850734710693
0.926,0.9326510429382324
0.926,0.9333003163337708
0.928,0.933380126953125
0.928,0.9339991807937622
0.928,0.9346175789833069
0.928,0.9352309107780457
0.931,0.935524582862854
0.931,0.9364427924156189
0.931,0.9370319843292236
0.931,0.9376224875450134
0.932,0.9369075894355774
0.932,0.9373965263366699
0.932,0.9378863573074341
0.932,0.9393528699874878
0.939,0.9397392868995667
0.939,0.9402796626091003
0.939,0.9408252239227295
0.939,0.9420785307884216
0.945,0.9431145787239075
0.945,0.9437470436096191
0.945,0.9443866610527039
0.945,0.945021390914917
0.945,0.946537435054779
0.945,0.9470338821411133
0.945,0.9477147459983826
0.945,0.9484239220619202
0.948,0.9495260119438171
0.948,0.9499126076698303
0.948,0.9508480429649353
0.948,0.9513741731643677
0.948,0.9520506858825684
0.949,0.9522126317024231
0.949,0.9528564214706421
0.949,0.9534926414489746
0.949,0.9546166062355042
0.954,0.9551743865013123
0.954,0.9558285474777222
0.954,0.9564623832702637
0.954,0.9571000337600708
0.959,0.9579369425773621
0.959,0.9585204720497131
0.959,0.9591572284698486
0.959,0.9597897529602051
0.96,0.9604265689849854
0.96,0.9604539275169373
0.96,0.9616274833679199
0.96,0.9623637795448303
0.963,0.9628545641899109
0.963,0.9635661244392395
0.963,0.9641768932342529
0.963,0.9647796750068665
0.963,0.9653876423835754
0.966,0.966167151927948
0.966,0.9665798544883728
0.966,0.9671788215637207
0.966,0.967610239982605
0.969,0.9684057831764221
0.969,0.9689254760742188
0.969,0.969510018825531
0.969,0.9700942635536194
0.971,0.9707998037338257
0.971,0.9716739058494568
0.971,0.9722738862037659
0.971,0.9728731513023376
0.972,0.973166823387146
0.972,0.9737368822097778
0.972,0.9743950963020325
0.972,0.9749629497528076
0.977,0.9758113622665405
0.977,0.976409375667572
0.977,0.976950466632843
0.977,0.9775461554527283
0.979,0.9782969355583191
0.979,0.9789049625396729
0.979,0.9794051051139832
0.979,0.9799782037734985
0.979,0.980575442314148
0.982,0.9814547896385193
0.982,0.982012152671814
0.982,0.9826240539550781
0.982,0.9830426573753357
0.984,0.9832007884979248
0.984,0.9831073880195618
0.984,0.9839847087860107
0.984,0.9840726256370544
0.987,0.9853923320770264
0.987,0.9859745502471924
0.987,0.98641437292099
0.987,0.986901044845581
0.989,0.987774133682251
0.989,0.9883981347084045
0.989,0.989004909992218
0.989,0.9896180033683777
0.993,0.9908478260040283
0.993,0.9911518096923828
0.993,0.9917854070663452
0.993,0.992413341999054
0.997,0.9938697218894958
0.997,0.9945536255836487
0.997,0.9952436685562134
0.997,0.9959326386451721
0.999,0.9973067045211792
0.999,0.9980528950691223
0.999,0.9981093406677246
0.999,0.9988096356391907
1.0,0.9995021224021912
1.0,1.0003050565719604
1.0,1.0010019540786743
1.0,1.001692771911621
1.0,1.0023783445358276
1.003,1.0035523176193237
1.003,1.0042576789855957
1.003,1.0049514770507812
1.003,1.005641222000122
1.005,1.0061014890670776
1.005,1.0050644874572754
1.005,1.0056126117706299
1.005,1.0056126117706299
1.011,1.007246494293213
1.011,1.007246494293213
1.011,1.008094310760498
1.011,1.008094310760498
1.016,1.0101932287216187
1.016,1.0101932287216187
1.016,1.0112208127975464
1.016,1.0112208127975464
1.016,1.0130105018615723
1.016,1.0130105018615723
1.016,1.0141571760177612
1.016,1.0141571760177612
1.018,1.01608407497406
1.018,1.0137598514556885
1.018,1.014933466911316
1.018,1.0148111581802368
1.021,1.0165979862213135
1.021,1.0164940357208252
1.021,1.0173708200454712
1.021,1.0171856880187988
1.021,1.0187243223190308
1.021,1.0187243223190308
1.021,1.0201327800750732
1.021,1.0200355052947998
1.027,1.02112877368927
1.027,1.022620439529419
1.027,1.023266315460205
1.027,1.023266315460205
1.027,1.0240213871002197
1.027,1.0251091718673706
1.027,1.0257571935653687
1.027,1.0257571935653687
1.027,1.0268633365631104
1.031,1.0272578001022339
1.031,1.0281113386154175
1.031,1.0287503004074097
1.031,1.0294026136398315
1.034,1.029402732849121
1.034,1.0311542749404907
1.034,1.0311520099639893
1.034,1.0328222513198853
1.037,1.0328222513198853
1.037,1.0344555377960205
1.037,1.034494400024414
1.037,1.0351688861846924
1.037,1.035698652267456
1.038,1.0367144346237183
1.038,1.0372158288955688
1.038,1.0378857851028442
1.038,1.0385562181472778
1.04,1.0395065546035767
1.04,1.0393400192260742
1.04,1.040793776512146
1.04,1.0414505004882812
1.046,1.042845606803894
1.046,1.042513370513916
1.046,1.0430501699447632
1.046,1.0437573194503784
1.054,1.045904278755188
1.054,1.0454521179199219
1.054,1.046291708946228
1.054,1.0462048053741455
1.055,1.0474361181259155
1.055,1.0483973026275635
1.055,1.0490442514419556
1.055,1.0495904684066772
1.057,1.050229549407959
1.057,1.0519849061965942
1.057,1.0526881217956543
1.057,1.0533860921859741
1.057,1.054076910018921
1.058,1.0545185804367065
1.058,1.055192232131958
1.058,1.0558545589447021
1.058,1.0565224885940552
1.062,1.05753755569458
1.062,1.0581493377685547
1.062,1.0588173866271973
1.062,1.0594772100448608
1.065,1.0603153705596924
1.065,1.060965657234192
1.065,1.0612003803253174
1.065,1.0618162155151367
1.069,1.0623857975006104
1.069,1.0629842281341553
1.069,1.0628266334533691
1.069,1.0637691020965576
1.07,1.0637582540512085
1.07,1.0657457113265991
1.07,1.065448522567749
1.07,1.0664441585540771
1.072,1.0664441585540771
1.072,1.068292498588562
1.072,1.0680603981018066
1.072,1.0689984560012817
1.073,1.0689984560012817
1.073,1.070660948753357
1.073,1.070660948753357
1.073,1.071837306022644
1.08,1.0717294216156006
1.08,1.0740032196044922
1.08,1.0741755962371826
1.08,1.0747432708740234
1.08,1.0753144025802612
1.082,1.0770447254180908
1.082,1.077698826789856
1.082,1.0783520936965942
1.082,1.0789953470230103
1.083,1.0807524919509888
1.083,1.0803781747817993
1.083,1.0803781747817993
1.083,1.080194354057312
1.087,1.0820623636245728
1.087,1.0820623636245728
1.087,1.08256196975708
1.087,1.083100438117981
1.09,1.084074854850769
1.09,1.0847517251968384
1.09,1.0853207111358643
1.09,1.0858112573623657
1.094,1.0864577293395996
1.094,1.0876426696777344
1.094,1.0882327556610107
1.094,1.0886985063552856
1.097,1.0903223752975464
1.097,1.0909504890441895
1.097,1.091137170791626
1.097,1.0914762020111084
1.096,1.0920634269714355
1.096,1.093227744102478
1.096,1.0938279628753662
1.096,1.094417929649353
1.096,1.094779133796692
1.103,1.0965728759765625
1.103,1.0966325998306274
1.103,1.097224473953247
1.103,1.0978082418441772
1.105,1.0997272729873657
1.105,1.099626898765564
1.105,1.1002519130706787
1.105,1.100982904434204
1.109,1.1021076440811157
1.109,1.1020476818084717
1.109,1.1026688814163208
1.109,1.1031279563903809
1.109,1.1043665409088135
1.109,1.10500168800354
1.109,1.1056337356567383
1.109,1.1058357954025269
1.117,1.1061874628067017
1.117,1.1083312034606934
1.117,1.1080067157745361
1.117,1.108590006828308
1.116,1.1087932586669922
1.116,1.1103689670562744
1.116,1.1109473705291748
1.116,1.1111239194869995
1.116,1.1116783618927002
1.118,1.1132506132125854
1.118,1.112866997718811
1.118,1.1134287118911743
1.118,1.1137219667434692
1.124,1.1151492595672607
1.124,1.1157552003860474
1.124,1.1163543462753296
1.124,1.1165335178375244
1.127,1.118712067604065
1.127,1.1193723678588867
1.127,1.1191868782043457
1.127,1.1197664737701416
1.128,1.1203317642211914
1.128,1.1217023134231567
1.128,1.1223071813583374
1.128,1.1228673458099365
1.132,1.1234159469604492
1.132,1.124793529510498
1.132,1.1253505945205688
1.132,1.1258844137191772
1.132,1.126423954963684
1.133,1.1274110078811646
1.133,1.1277594566345215
1.133,1.12821364402771
1.133,1.1286627054214478
1.139,1.1308021545410156
1.139,1.1313365697860718
1.139,1.131697654724121
1.139,1.1322747468948364
1.142,1.1344918012619019
1.142,1.135049819946289
1.142,1.1349292993545532
1.142,1.1353635787963867
1.145,1.1377432346343994
1.145,1.1382418870925903
