flow,lighthouse
1.02,1.013572096824646
1.02,1.013481616973877
1.02,1.0138330459594729
1.02,1.0119731426239014
1.023,1.0134505033493042
1.023,1.0127934217453003
1.023,1.012934327125549
1.023,1.0128198862075806
1.02,1.0135058164596558
1.02,1.012459397315979
1.02,1.0123775005340576
1.02,1.0122922658920288
1.02,1.0121980905532837
1.021,1.0133955478668213
1.021,1.013400673866272
1.021,1.0134013891220093
1.021,1.0133966207504272
1.02,1.014493703842163
1.02,1.014596700668335
1.02,1.0147029161453247
1.02,1.0153390169143677
1.019,1.0161027908325195
1.019,1.0163214206695557
1.019,1.016505479812622
1.019,1.0166778564453125
1.023,1.018216848373413
1.023,1.0184651613235474
1.023,1.0187021493911743
1.023,1.0181001424789429
1.025,1.0154037475585938
1.025,1.0153120756149292
1.025,1.0143414735794067
1.025,1.0141993761062622
1.025,1.0140358209609983
1.02,1.014778971672058
1.02,1.0146480798721311
1.02,1.0142810344696045
1.02,1.014153003692627
1.018,1.0152192115783691
1.018,1.0151472091674805
1.018,1.015076756477356
1.018,1.0130292177200315
1.024,1.015136480331421
1.024,1.0132330656051636
1.024,1.0137020349502563
1.024,1.01263427734375
1.019,1.0141204595565796
1.019,1.0125951766967771
1.019,1.0123960971832275
1.019,1.0121967792510986
1.021,1.012001872062683
1.021,1.0129142999649048
1.021,1.0127815008163452
1.021,1.0126575231552124
1.019,1.0130709409713743
1.019,1.013074278831482
1.019,1.0135166645050049
1.019,1.0121827125549316
1.019,1.0130048990249634
1.026,1.0148411989212036
1.026,1.0148401260375977
1.026,1.0125664472579956
1.026,1.0124439001083374
1.027,1.0141929388046265
1.027,1.0141412019729614
1.027,1.014084815979004
1.027,1.014021873474121
1.021,1.0154935121536257
1.021,1.0155386924743652
1.021,1.014683961868286
1.021,1.01346755027771
1.023,1.0133570432662964
1.023,1.015068769454956
1.023,1.0128319263458252
1.023,1.013413429260254
1.023,1.012294054031372
1.016,1.0126935243606567
1.016,1.0122861862182615
1.016,1.0121532678604126
1.016,1.0120474100112915
1.021,1.0134199857711792
1.021,1.0129868984222412
1.021,1.0133044719696045
1.021,1.0132230520248413
1.02,1.0149179697036743
1.02,1.0126863718032837
1.02,1.0125926733016968
1.02,1.012502670288086
1.021,1.0146105289459229
1.021,1.014641046524048
1.021,1.0151865482330322
1.021,1.0127078294754028
1.026,1.014689564704895
1.026,1.0133978128433228
1.026,1.0137749910354614
1.026,1.0125746726989746
1.026,1.0124773979187012
1.019,1.0134352445602417
1.019,1.0133798122406006
1.019,1.0125079154968262
1.021,1.012364625930786
1.021,1.0135120153427124
1.021,1.013422608375549
1.021,1.013320803642273
1.021,1.0133548974990845
1.02,1.014302372932434
1.02,1.0148710012435913
1.02,1.0122219324111938
1.02,1.0132248401641846
1.018,1.0127809047698977
1.018,1.0126627683639526
1.018,1.0117290019989014
1.018,1.012715220451355
1.015,1.0116935968399048
1.015,1.0129282474517822
1.015,1.0135550498962402
1.015,1.0135550498962402
1.015,1.0116279125213623
1.023,1.0130088329315186
1.023,1.0129183530807495
1.023,1.0129183530807495
1.021,1.0136053562164309
1.021,1.0146023035049438
1.021,1.0126471519470217
1.021,1.0126471519470217
1.021,1.0133817195892334
1.02,1.0142741203308103
1.02,1.0125049352645874
1.02,1.012417912483215
1.02,1.0123252868652344
1.02,1.0135080814361572
1.02,1.01132071018219
1.02,1.012135624885559
1.02,1.01093852519989
1.018,1.0117402076721191
1.018,1.0117402076721191
1.018,1.0123052597045898
1.018,1.0106500387191772
1.018,1.010501742362976
1.018,1.0115891695022583
1.018,1.011507868766785
1.018,1.0107653141021729
1.018,1.0104390382766724
1.015,1.0110862255096436
1.015,1.0109851360321045
1.015,1.0108850002288818
1.015,1.0107804536819458
1.018,1.0116267204284668
1.018,1.011955499649048
1.018,1.011929273605347
1.018,1.0118730068206787
1.025,1.0125995874404907
1.025,1.012517333030701
1.025,1.012517333030701
1.025,1.012415647506714
1.018,1.012415647506714
1.018,1.0137176513671875
1.018,1.0137176513671875
1.018,1.0137723684310913
1.018,1.0137723684310913
1.023,1.0158628225326538
1.023,1.0117274522781372
1.023,1.012373447418213
1.023,1.010909080505371
1.023,1.012458324432373
1.023,1.0113369226455688
1.023,1.0121227502822876
1.023,1.0106933116912842
1.021,1.0132228136062622
1.021,1.0109832286834717
1.021,1.0108047723770142
1.021,1.0106226205825806
1.021,1.013137936592102
1.021,1.0107792615890503
1.021,1.0106277465820312
1.021,1.0101275444030762
1.019,1.0099568367004397
1.019,1.010642409324646
1.019,1.0114690065383911
1.019,1.0102574825286863
1.018,1.0115114450454712
1.018,1.011221170425415
1.018,1.0111026763916016
1.018,1.0109871625900269
1.025,1.0120679140090942
1.025,1.012282133102417
1.025,1.0121952295303345
1.025,1.0108246803283691
1.025,1.0116775035858154
1.013,1.010638952255249
1.013,1.0104804039001465
1.013,1.0099822282791138
1.013,1.0113778114318848
1.019,1.012141227722168
1.019,1.012141227722168
1.019,1.012040615081787
1.019,1.013056397438049
1.019,1.013940930366516
1.019,1.0139977931976318
1.019,1.014051914215088
1.019,1.0147652626037598
1.016,1.0148824453353882
1.016,1.015184760093689
1.016,1.0113390684127808
1.016,1.011132001876831
1.015,1.0105050802230835
1.015,1.0124742984771729
1.015,1.0122851133346558
1.015,1.0134650468826294
1.015,1.0115249156951904
1.016,1.0133994817733765
